PIDN,Ca,P,pH,SOC,Sand
09gt9UK5,-0.23601121598681157,-0.12204976853204423,-0.12001011465147143,-0.012375975610792816,0.05908953618531053
0BVvxJ6a,0.14851681064992336,-0.07609595417083717,-0.32436820806827144,-0.5177791145591856,-0.48179001503205865
0KbdgApg,-0.032240960248134054,0.16319423101448782,-0.5631963300473214,0.5371802167454679,-0.34864418808933595
0MnuuduB,0.10628774415561021,0.11893348936569048,-0.12632302023738745,0.8772078477339292,-0.18997379975604758
0PcIsF9z,-0.48713425851600156,-0.0867253357904697,-0.29635828511045853,-0.42771849933336603,0.23027056619538258
0ShTFLYJ,-0.5175232381496175,-0.07493886952676321,0.15368173180292194,-0.011647819480583072,0.2132860966086815
0XZh9jka,-0.15494492035255808,-0.046100426198619184,-0.5353551034101446,0.12715028928072603,-0.3137129042488191
0Y7Wegri,0.2527883041773004,0.2727455127457564,-0.13589039421795318,0.03444532872499928,-0.18949362395631875
0dTqplIM,-0.25112911061572313,0.10634931157176207,-0.42976267529077666,0.7211744443071904,-0.41200323697688324
0lNiZicC,-0.7339615670752062,-0.3602593666945808,-0.5511485774290241,-0.20186652690357038,-0.6441522455321347
0rGeJ0QN,-0.22371703062570852,0.1593649094542255,-0.11279622524978462,0.35649989912503854,0.0160849138903184
0sXI9ytQ,-0.5402666731096639,0.119230794561387,-0.013730913301724988,0.49421184185205164,0.9699794209661137
0ukt4aP6,-0.2829956301246639,-0.04207488458131964,0.05941012560948605,-0.4270172019234796,0.4142671992650628
1AGspb8f,-0.5811237165566748,-0.04595751226188503,-0.7081939341372874,-0.4021649887446885,0.23533280869317186
1Csy0gvE,-0.5672948248505608,0.1290826258473325,-0.13371547596632077,-0.12198820928819239,0.9970894052733749
1Ic2hly1,-0.08430084533471927,0.1268692555013528,-0.7005890732850824,0.26607451161505963,0.2264508928539446
1PPbaTwt,-0.19922280000767445,-0.2263930256464538,-0.4840791971827258,-0.07815652608896881,-0.2947425317418893
1SO5VJNy,-0.2901698731115002,0.1351652186651694,-0.004055652941680579,0.3983102901202483,0.3500002864442818
1arHxK3Y,0.40357985573679755,0.0991297589451482,0.06843372352747246,1.0739989313287819,-0.1113631234921748
1fCW4Bba,-0.1757101193664375,0.10205103781821771,0.031003138312430782,0.48033678451241674,0.24039049379331304
1qDZNvIm,-0.3773426504740012,-0.0036841041096675412,0.25335396774328867,-0.3973388641847023,0.7218509854023495
28LYJC2V,-0.0922184760773794,0.028014112833730273,0.11543267277517602,-0.2067714728217538,-0.1932604988980663
2CzACvQq,-0.02225890907591671,0.10990403524426473,0.30299028206501954,0.392885979908136,-0.11681635482550703
2FT3crfv,-0.21056241604474313,0.10919261543515653,-0.07114831579950834,0.28878036363064363,-0.15764763243433674
2Fy2uHVg,0.13301898014342323,-0.2011078058259783,-0.7604431036141702,0.3951248753664324,-0.8706709623984458
2MkMEApm,-0.22819023936226043,0.1290056105918178,0.1115356485887211,0.7067942146602018,0.44009701917202865
2NDGWEOe,0.07003272504361321,-0.16055406654157414,0.7026669705313434,-0.22378738639758505,-0.3486632111972418
2NyyCiqn,-0.21878233066109654,0.09040199715842492,0.12205709463263827,0.17772186525730707,0.33079065807566904
2QRzIb84,-0.06026287155421984,0.16106349201228062,-0.042104364060297675,0.6525003578591455,-0.18541036245839057
2QcbdrUZ,0.10740035083534076,-0.049470315372290144,0.030665370676442483,0.1839455439849781,-0.02088348004455849
2YgAimWK,-0.38044767217123276,0.16214148722715338,-0.058561845945484844,0.34262950982853413,0.6142510740761624
2cx85d9H,0.07204885964295832,-0.01833671267012052,-0.71338093838672,-0.20112450803920723,-0.21642632958445904
2homMXMV,-0.5052373139269859,0.12843373769235622,-0.4271495553158031,0.4241884593977155,0.030282876403730723
