PIDN,Ca,P,pH,SOC,Sand
09gt9UK5,-0.47078904953098366,-0.17815892755055363,-0.5956814525817247,-0.009070694445669353,-0.4133101443794149
0BVvxJ6a,0.37016795449923356,-0.01165452576991488,0.6007761985927257,-0.04637668457768762,-0.06333626158537753
0KbdgApg,0.18095173719393443,-0.14737333675047004,0.48678364185162304,-0.14981865457007681,-0.021116185890373784
0MnuuduB,-0.0012484712492539796,0.3272166212162496,-0.00777463042264368,0.9757840421831407,-0.31320209207778266
0PcIsF9z,-0.328703222009882,-0.26969526686198153,-0.07183700225818354,-0.4925560960557043,0.005341363788010534
0ShTFLYJ,-0.6722691396859513,-0.6471073775130244,-0.3214674216176354,-0.7747884135261338,-0.3392019919997119
0XZh9jka,0.21760338625784703,0.45514472814013074,-0.10062740192933162,1.1967255214325756,-0.780050350504123
0Y7Wegri,-0.17989138135051497,0.04484190518142672,0.05310298912369373,-0.002966763809295392,0.5972465050253424
0dTqplIM,0.24385262626916093,0.1551706625356445,0.3384623363348742,0.33457419531736576,-0.36258212397134415
0lNiZicC,-0.7318867351383522,-0.6393362295081751,-0.4576256444996847,-0.5909922037657669,-0.5860200932711959
0rGeJ0QN,-0.2723523074326657,0.018480261193534853,-0.08438101215394475,-0.0995083588951422,0.41836873812500824
0sXI9ytQ,-0.2651243440238651,0.19987823068946742,-0.307673458854574,-0.2925866099535801,1.1881982176063277
0ukt4aP6,0.5400405171161264,0.06338923705160782,0.5495785363163881,-0.2564891207426174,0.4161490091739089
1AGspb8f,-0.35150379710061186,-0.2508971333454112,-0.16882015412322302,-0.17175431332381796,-0.3529533657417461
1Csy0gvE,-0.28027275903929816,0.02358138677737953,-0.02823390480407248,-0.5220896103926242,1.0088248157513893
1Ic2hly1,-0.20149991735836137,0.19022905758807773,-0.41069028698131294,0.6213094146554288,-0.30770494437533674
1PPbaTwt,-0.3453110765137506,-0.36555973138067077,-0.39628440837301837,-0.19523190379648006,-0.8124307327143889
1SO5VJNy,-0.15698163111091823,0.17326298071947321,0.035254280604124305,-0.18768608611094573,0.9036347820998423
1arHxK3Y,0.630538292163747,0.3207933848361436,0.4169802125109985,0.5961423213036028,-0.650492255803818
1fCW4Bba,-0.15566937921725854,0.39647505499022884,-0.4765581636645144,0.8529305030705792,0.022270270465202913
1qDZNvIm,-0.2929908186536121,0.21545712542158457,-0.13681785483040418,-0.20652835211736953,1.1849527634472794
28LYJC2V,-0.4121360070142157,-0.1360293983294797,-0.27181956855668354,-0.06578534635662558,-0.2133441063876812
2CzACvQq,0.3886093372955204,0.04313005433507289,0.6098837673954499,-0.028437156733461366,0.038118003981933435
2FT3crfv,0.012347443667553915,0.14454469530012115,0.08257783621007267,0.42303548788271694,-0.36899381191944136
2Fy2uHVg,0.5410346409032672,-0.3873859232392786,0.21246859991230171,0.5585525984143942,-1.1975523945713444
2MkMEApm,-0.0658062813606568,0.3694396809697268,-0.24756137842175074,0.49954310793320955,0.3963882958554408
2NDGWEOe,0.6596868253346697,0.04364742684598133,0.821471744579181,-0.16659572315741933,-0.3137080470054727
2NyyCiqn,-0.3354425557414955,0.07963590818717392,-0.1490902455173628,-0.21676404703248853,0.7371467209670532
2QRzIb84,0.4386903002108442,0.15865098934090482,0.6545046204518351,0.09825689788506353,0.16927997938593353
2QcbdrUZ,-0.3099135082285105,-0.0011487152962098568,-0.08315576688618606,-0.01127947503074389,0.5920496207899141
2YgAimWK,-0.060205299909124044,0.3020678392266306,-0.2689900255289588,0.57221027162596,0.0826752539225164
2cx85d9H,0.6047547819939383,-0.16024306481259176,0.6163437465532964,-0.10346900472659207,-0.7864162621754489
2homMXMV,-0.17036453110153582,-0.06859094792138587,0.0678664192188492,-0.34880847275616134,0.36417591374588476
2ldLrUtq,-0.27475100138926756,-0.2518250006220032,-0.10525208098568603,-0.0962021175941814,-0.5517440006681257
2nsACW6G,-0.011114643697859972,-0.06155311038041156,-0.21440208639658676,0.5466944332404404,-1.0261119921320712
2yMbVnWc,-0.2670274846155829,0.15476591322162447,-0.47475511131038206,0.6565318185276676,-0.3613183598341461
36r8sgGQ,-0.23551349023246715,-0.03172060511836383,0.0323451184725945,-0.49136378428342553,0.7938832052821634
3NXAXCl3,-0.2506019991708941,-0.18692461026352636,-0.4143024599597054,0.33265908801299915,-1.0522703441573271
3QG0z6fl,-0.3655757715950876,-0.38273903598774994,-0.3879094670023189,-0.2561366529842033,-0.6626891340954042
3WS8R9qm,-0.05891767712982565,0.26023730470655415,-0.4614533072146523,1.248932883870694,-1.2167839435054024
3fRLm8f5,-0.09804811539889657,0.055402390822707814,0.07445685636933577,-0.18186923850881387,0.4035143014979946
3mZhp1nQ,-0.17321995418259184,-0.05322964306247735,0.13644726205120397,-0.23618586484134574,0.6563905450366606
3pikJXRL,-0.39445557217974114,-0.22675235566486995,-0.5880748010516978,0.35159627510849045,-1.0926707493588241
3pxOEGHL,-0.36968137731078476,-0.0320307756527477,-0.14364687895690073,-0.42976699062873225,0.7202293075214958
3ttdV3f5,0.8924916802933557,-0.13433388732019363,0.5523599533509838,0.8328290090045796,-0.9013558211241537
3v4X6Mfe,0.9664461591675617,-0.09525285698211883,0.993305610437774,-0.3124021917163895,-0.8136050644518034
3wORuPiv,-0.42095745518214245,-0.022691773713946373,-0.33567275592880674,0.4848262111526547,-0.4637367775923959
43EfrxZj,-0.09146706187968828,0.08762292025278318,-0.17164579073029795,0.0970654847303365,0.44394044071225275
457Vwm21,-0.07012502345484006,-0.05393190059657116,0.17721164800825276,-0.064094733889412,0.2514907168710955
46KNnOdx,-0.32583882790390906,-0.14027267545695532,-0.11756178678515303,-0.29026042416810416,0.1779687290944465
47TwNsVC,-0.03410428652985287,-0.03330281521691714,-0.2489184280584309,0.5691684667302916,-1.0723763416181706
49856RpO,-0.6043122646249333,-0.3473592417064867,-0.45167140662619265,-0.2504668941094468,-0.4505897670674077
4Ane1o2N,-0.3902296839496908,-0.12656715385580986,-0.1732653873264882,-0.3519706177397781,0.3271868132146901
4AyVUgSc,-0.5072891231787149,-0.4801370941910571,-0.22725184051506472,-0.4585018181104874,-0.3648067856845232
4B1951On,-0.09534472350540257,-0.15628344151263163,-0.2524263744478652,0.12478147468282638,-0.8952479949745134
4OL39Teo,-0.125724023487281,0.18293241577994035,-0.24729590465117912,0.22855567543580202,0.5741730496532811
4eQ90eLY,-0.30131228086101514,0.001724335515677411,-0.5450671996888674,0.6514739154764917,-0.9703415694960982
4o5jwMj8,-0.07614945780503524,-0.18419963723762567,0.19008453392446592,-0.4544886532358481,0.058647110937105396
4vPgpl2c,-0.7270131360533765,-0.20754736074615898,-0.6307447028949522,-0.07650920002925643,-0.1668143765645782
51r9aA0d,-0.34635699643310724,-0.3992972039001689,-0.07260263353354121,-0.3844463795674091,-0.3479054834375539
58SmeRoP,0.5604506131332365,0.07018306675252939,0.7870694338043303,-0.058355044715381776,-0.10845032126063214
5HJp1AXn,-0.4179295542573809,0.15873904144184403,-0.685478003644399,0.7034500333106672,-0.5191982111805797
5MBZW7fx,0.1226894193418579,0.0425864631884767,0.06596841406719589,-0.07023201066189566,0.42069893695692945
5Nq3gHaP,0.10651227663690799,0.30627521825799764,-0.19390303796680253,0.803194970927259,-0.5703522069945142
5RmwFFK3,0.29109861684871197,0.1927459850524803,0.3191463555058067,0.3885125537160117,-0.4186562879784348
5Tu5Jbov,0.49812669162225165,-0.33054115847962334,0.1345206494504716,0.7442795048504798,-1.3263156157492935
5YEolkev,-0.18574976985652158,-0.22352460090990245,0.0012794325068690438,-0.182571196216756,-0.42280575522340624
5a8sf6QV,0.1436440117497324,-0.12839422716216486,0.055886535740111265,0.21856267216616307,-0.8037320625171314
5eSvmqYm,0.8591294901207621,-0.24210871014731866,0.5307520040514355,0.7190596599219528,-1.141203002167977
5hkN8fiv,-0.21660177461863928,-0.22953723935781778,-0.01911049361328329,-0.2541354752354774,-0.31539412959364177
5oK8Gti5,-0.4931890205750098,-0.04462250568522241,-0.6592636040994464,0.1510245700711463,-0.20818116753784438
5paniGaU,-0.552979908712437,-0.07105917162930053,-0.1976488679733379,-1.1272020235744806,1.8196660798441535
5vsr7ZUP,0.9281201225822935,-0.13065468615449116,1.3280807760687037,-0.5264578927469017,-0.09151362972265964
60B4xMWI,0.31629640296128536,0.06876842743631262,0.5856517771291548,-0.09175227867959257,0.28770035199353916
64jOUtKy,-0.18147341751780854,0.14535195853962668,-0.12267200346596349,0.5433908571738655,-0.0862246573398725
6AJo4xNG,-0.1564642995287815,0.0775733233625886,-0.3124195622793853,0.5250595828411666,-0.49029958877325236
6CAvhEte,-0.5254241268016782,-0.3060390980605502,-0.6205729431133766,-0.037355620871593526,-0.7266356198164126
6CuGYjT5,1.2700707694476665,0.18918717713315159,1.191035688809703,0.1311775638644392,-0.9582314046987093
6DGH8ujZ,-0.23944323271454593,-0.2367028023322849,-0.011102428156957361,-0.37975910640839317,-0.08963845109238355
6PzsGdVm,-0.3340398566139151,-0.17797639077431604,-0.1463782050050428,-0.22716146021428907,-0.07650981558533931
6UcSJMbq,0.46448914443988776,0.17991277070207945,0.6757293356773154,0.08668158680782256,0.13270804622910293
6WJbkH8U,1.281477521348027,-0.0428725824147812,1.32300818405652,-0.29553890611330713,-0.9475793804160733
6eUWsVzw,0.5070138335806258,-0.18095320385298164,0.8272422454202802,-0.3775965187549646,-0.18279567668784058
6gNyO7Do,0.410040177209829,-0.07219406022610075,0.3611026622239655,0.13683082256700005,-0.7147971433607552
6jT0AyHe,0.01888995529198967,0.005742283362075384,0.12855162134697976,0.22642773979199893,-0.4325729989103365
6nBgCvWu,-0.15155909210303453,0.16157535107062315,0.10638131952201815,-0.10915916908101253,1.2015050249931978
6ro5mqg6,-0.039972665428370746,0.18596431343795772,0.1687716972010487,-0.3019029309253267,0.9616813813915197
6sGqObX4,0.48038410733287196,-0.39606368046415125,0.11322455920096108,0.7595859168963197,-1.5311830825918156
6uEGy0n4,1.1706513689026306,0.04508837057621029,1.3960725535855871,-0.2577299549764742,-0.6277060695984564
