PIDN,Ca,P,pH,SOC,Sand
09gt9UK5,-0.312978047576971,-0.07851313571296756,-0.4866842836142739,-0.07732811325862868,0.3023240452542705
0BVvxJ6a,-0.7612913220571618,-0.13707662165848528,-0.7088421351813706,-0.5516303049301253,0.16077776798784538
0KbdgApg,-1.1316058630628487,-0.061639201963629923,-1.0982895771055183,-0.5250862649919771,0.2909395092310611
0MnuuduB,-0.7253564879974751,-0.04885732904740363,-0.5719431915969032,-0.10992525637524769,-0.4488130114092563
0PcIsF9z,0.19620433072911658,-0.11551441375991203,-0.1772306516714687,0.16921106558762858,-1.1682803213302184
0ShTFLYJ,-0.391562369430111,-0.14669639996630224,-0.5596593511764895,-0.37688987052521516,0.5623893776911788
0XZh9jka,0.4807428008003851,-0.08407844634436869,0.11972345515386977,2.2234433015929924,-2.695311639313684
0Y7Wegri,-1.4108373037416926,-0.05115410328770636,-0.9600118770935764,-0.6374969261937578,0.19745905851882256
0dTqplIM,-0.5104309772022034,-0.08112023311241036,-0.42818654140475465,0.04368760245121222,-0.3099350889075938
0lNiZicC,0.06686111190445743,-0.17841386029155407,-0.19659177524451701,-0.37843561524829655,0.5049894054109113
0rGeJ0QN,-0.6120779184246713,-0.1215593211317993,-0.43347327381182305,0.11896061774031441,-0.8101181770893775
0sXI9ytQ,0.19760289248718926,-0.014567946451698153,-0.14842593442661722,0.09110860828686515,0.29872645829063155
0ukt4aP6,-0.05344544206744539,-0.06499181987160367,-0.38265856156212463,0.8465954343051096,0.34899868738472967
1AGspb8f,-0.5414220459198625,-0.13730544980981946,-0.5755269849077665,-0.10557586098585159,-0.25148122114345256
1Csy0gvE,-0.42936397648561886,-0.03839763722546648,-0.385902872933925,-0.38428341596141335,0.5034651446007306
1Ic2hly1,-0.34178670758923485,-0.0682925793346613,-0.2579122449318481,0.2596000974223345,-0.6590571502666173
1PPbaTwt,-0.5151384994784453,-0.10968443351314965,-0.5849715370737368,0.06465626331471937,0.14692149108802843
1SO5VJNy,-0.24804941362180272,-0.042412934416309805,-0.15073537980388702,-0.15446897855904024,-0.17568824683501408
1arHxK3Y,-0.46980658759349236,-0.03348601513031467,-0.45581663883027795,0.008340569809561119,0.15796846600859257
1fCW4Bba,-0.31849445719293124,-0.05153674681689691,-0.3178476587408993,-0.11630959453039669,-0.13419385117437083
1qDZNvIm,-0.21614524395198723,-0.04793660952313627,-0.16218706059769367,-0.1778425002611635,-0.07632578189554598
28LYJC2V,-0.15370306334431094,-0.20201982705000696,-0.11721980899333995,-0.056525733878911216,-1.7237747004626178
2CzACvQq,-1.1312031762126569,-0.022343837359842852,-0.9702442150001871,-0.4635259844198213,0.6753718402809967
2FT3crfv,-0.5135547165863465,-0.0785160233312855,-0.3432051112996677,-0.139054118547971,-0.6560469373879396
2Fy2uHVg,-0.6796943236022429,-0.10905078454385628,-0.6580907639050078,0.23725462005755332,-0.4573249620451093
2MkMEApm,-0.23515990246860238,-0.043094701477774264,-0.09905799296300231,-0.008873609162446318,-0.3605288222603831
2NDGWEOe,-0.38205181293990453,-0.05670878732040471,-0.19999144087670528,-0.3406399723872768,0.7711725901140262
2NyyCiqn,-0.20978693158054756,-0.04905731276875093,-0.06146658438910324,-0.30290299352803407,-0.09985728017692908
