PIDN,Ca,P,pH,SOC,Sand
09gt9UK5,-0.21467264987360168,0.09438656669458612,-0.4365499626117228,-0.15745258772252463,0.3638862204228778
0BVvxJ6a,-0.03223867240366629,-0.7888231059571892,-0.8824492049957066,-0.8921493274901376,-0.5946726892299994
0KbdgApg,-1.1430808281299967,-0.5588922284760431,-1.4416093839514774,0.38544780003840895,-0.2594643103581058
0MnuuduB,-0.16981974033171293,-0.5985871372618656,-0.5328111006216065,1.6492844457048306,-0.6428700684608274
0PcIsF9z,0.4662014478338976,0.8528403895809034,0.22003847749971278,-4.65528009390869,0.2292803551820379
0ShTFLYJ,-0.8527552148003021,0.49008231746968767,-0.5579620719109568,-4.955125627672448,-0.016164738607160656
0XZh9jka,1.1205587659432013,-0.30102586704887285,0.5395229573073899,0.1431218709718033,-0.36319587431952743
0Y7Wegri,0.5053895684590868,-0.5855425419772421,-1.124477728202731,-0.7590904143046157,-0.05806198274105543
0dTqplIM,-0.048998389245791585,0.6579816182886895,-0.3389390531394653,-3.0311661389562286,-0.23723942271815965
0lNiZicC,-0.8500254006074314,0.1868519501161261,-0.16731667234357644,-4.571095144131823,-0.1874863497931128
0rGeJ0QN,0.6508239442295499,0.5164437267460005,-0.3181707824850301,-5.125080259994529,0.28466497194840973
0sXI9ytQ,0.1379517859986656,0.6337486668516449,0.21802059713582436,-0.9088180329260956,1.7016610497147433
0ukt4aP6,-1.7959351250772833,0.7666227004052627,-0.6955229546441605,-1.8331782382624473,-0.19714426170329896
1AGspb8f,-0.4406191738109312,0.07566052034482826,-0.6019498495544146,-5.43750514873228,0.03945747329788618
1Csy0gvE,-0.037267114805926926,0.647964223230816,-0.3060441738400757,-4.538701361717839,1.1551813054912845
1Ic2hly1,0.5631204754627397,-0.4529354918673928,-0.08833591253832315,0.3178060186185834,0.02940822171525001
1PPbaTwt,-0.7782476561500584,-0.3345513274915207,-0.6895251636251666,0.24654470549390953,0.14331380326542778
1SO5VJNy,0.6109004145877184,0.7658557071233643,0.08476302142044234,-4.193408862523772,0.7545928213795177
1arHxK3Y,-0.8354477188336858,-0.13984396500376634,-0.3816500441715145,2.2473725306953876,-0.3687616986054343
1fCW4Bba,0.2867622031695576,0.17920165641531727,-0.18391125236069214,-1.4956573036813632,-0.04465617391111799
1qDZNvIm,0.7131958148152624,1.055976747961759,0.04557210898565573,-4.04671012966585,1.0090490261696794
28LYJC2V,1.1264744190647322,0.34420634143743606,0.3703272158316341,-5.059201055657518,-0.1484349492142483
2CzACvQq,-1.6166953276768574,-1.3364445296851835,-1.2262677357603153,0.22695258972089766,-0.36981068312935483
2FT3crfv,0.4078386159973578,0.6862109657794674,-0.01849477539737188,-3.177527307026014,-0.29511645290215704
2Fy2uHVg,-0.40690065435899536,-1.236330475005423,-0.847505435858076,4.311593630171743,-0.06701267152727822
2MkMEApm,0.608809405388306,0.07853859581239235,0.15880910327533437,-1.104479431041812,0.45372970688667014
2NDGWEOe,-1.3573471209341588,1.45467366537981,-0.3259024506422282,-5.050896550935132,-0.44146811779150774
2NyyCiqn,0.9316056831749003,0.8465191198321813,0.25900331738235133,-4.80860030933865,0.711012669362131
2QRzIb84,-1.3229565118466247,-1.0972864247050118,-1.2918750148740457,0.3358703540454496,-0.1456440355198936
2QcbdrUZ,-0.17395398484222835,-0.7613718148148352,-0.7357683467939329,1.8199955208857896,0.07119438540601776
2YgAimWK,-0.24796054193667622,0.08741837570838587,-0.3048220258730919,-1.5128932110025954,0.29209187443840795
2cx85d9H,-1.5254766949908194,-0.6968633164141828,-1.1091658144610612,1.1624678990322197,-0.31511740619134465
2homMXMV,0.1286860892784456,0.8045734548913945,-0.38670152680499253,-3.4747036690927158,0.2987158585256789
2ldLrUtq,-0.26804131055161223,0.63561324022905,-1.2220561571207507,-3.164138203688038,-0.43026805255158834
2nsACW6G,-0.37611216647317736,-0.24953570082726795,-0.9864388352088439,1.7717777267769914,-0.756452502721533
2yMbVnWc,0.08852046609566677,-0.012807789753275928,-0.48554563579938737,0.6454703362946169,-0.3017482422607845
36r8sgGQ,-0.2475811829393268,0.6799015973461319,-0.5021117636480824,-4.189637182519219,0.6504883908870849
3NXAXCl3,-0.40859341815837324,-0.3353976819112133,-0.5577853574605972,-0.0677987468000083,-0.533653255273896
3QG0z6fl,-0.8693865714522357,0.4256060851259683,-1.5773837831329525,-0.9041609820460234,-0.16560302452617753
3WS8R9qm,-0.07601146828876804,0.07931826909670919,-0.6967567880738555,-0.17061895387979165,-1.0935927691201206
3fRLm8f5,-0.22235868996045383,0.842663293232267,-0.3406276569893957,-3.3347366377433056,0.32309491042203314
3mZhp1nQ,-0.449058016505093,-0.5284193146926884,-0.9940747958596725,2.5057762273327273,-0.15975440822228476
3pikJXRL,-0.7317894229162557,-0.30484407758740495,-1.145300070692803,0.7409295289261213,-0.5178036346947394
3pxOEGHL,-0.09508919711228564,0.7094077197971298,-0.530456114279685,-4.054593778096915,0.7140326969862191
3ttdV3f5,0.04451168508230274,-0.44269053141627457,-0.9835282915026327,5.092219626930405,-0.6133286224867529
3v4X6Mfe,-1.8395179643203763,0.5705175508161687,-1.2912552953054302,0.9630377075089402,-0.6838875353241034
3wORuPiv,-0.4174969975215948,-0.38710296721218856,-0.9909752677427633,1.3246857886842343,-0.6674749999556705
43EfrxZj,-0.8631874443637658,0.22424606761885021,-1.1567431977905822,-0.9280578616822431,-0.43985668452926935
457Vwm21,-0.9849022210180899,-0.19038602714337027,-1.4780866514041469,0.03625452280567637,-0.3626635255278686
46KNnOdx,-0.3356222122350415,0.45801845567021837,-0.6681061925132892,-3.7945911105036894,0.19563865368270517
47TwNsVC,-0.6939916050415721,-0.18334361282184836,-0.7728582466694233,1.2304870292557406,-0.7529273237767292
49856RpO,-0.4089461131726366,0.46212597632521246,-0.3844010052678495,-3.1663347593593474,-0.08799473597986855
4Ane1o2N,-0.431037873436363,0.755212798318903,-0.7028537436424198,-3.4874977327509007,0.37796853367272776
4AyVUgSc,-0.9051931562183911,0.46840459687973335,-1.4255512038990756,-3.9726535210020866,-0.1477143653238765
4B1951On,-1.7222339456104014,0.4142609391409219,-1.7056659579765294,0.3888363310024687,-0.42643397817017603
4OL39Teo,-0.7098895572182021,0.41427892537909244,-0.9367171496594695,-0.992996017974579,-0.43721281860940425
4eQ90eLY,-0.5343737595945355,0.1427415974346028,-0.909944960638375,-0.5898186687093555,-0.5379832036017688
4o5jwMj8,-0.5532378133568268,0.5703643659864635,-0.8037457928129144,-4.315817212267339,0.1206763413924806
4vPgpl2c,-0.4621271575688748,0.5628581849425406,-0.8583194443221941,-3.1572067947295723,0.06470225155685774
51r9aA0d,-0.9549620539289136,0.41392740739650347,-1.550821152004982,-3.7907225925187173,-0.22472676209940617
58SmeRoP,-0.8578148038152726,0.653441009722064,-0.7097775946187528,-3.297147247210485,-0.2705343452981051
5HJp1AXn,-0.06600855647525566,0.049939252055724026,-0.4461613533931701,1.3013256421664026,-0.24627695761622054
5MBZW7fx,-1.6545725960648894,1.0896807651627038,-1.231876698945718,-1.0821137983600295,-0.5825936056214805
5Nq3gHaP,-0.8076354115119718,0.39258297594177327,-0.7932900652973227,-0.9998228980760948,-0.5537828713321491
5RmwFFK3,1.6124774986660289,0.1718293215089783,1.1799698372636853,-0.27640547796198467,-0.47703407779260065
5Tu5Jbov,2.155769469797307,-1.970388570620242,0.9405694807455331,8.759218141190589,-0.35638841274965694
5YEolkev,1.6565176271989648,-0.3280207959575244,1.0104258145134661,0.9246190285027439,-0.23042686705109433
5a8sf6QV,1.9755766783010655,-1.3463781912639121,0.9882047441804315,5.4346762916651725,-0.5216385043487524
5eSvmqYm,1.0099643536652883,-1.7867007796031145,0.6822604535326561,8.566427577763925,-0.042433334172064706
5hkN8fiv,0.6807504975975756,-0.27758658709370365,0.4267754878647412,1.3373049699314097,-0.01485823023422092
5oK8Gti5,0.9314451560594889,-0.6526667428479266,0.7547708691092556,5.326762478933509,0.5526726479711873
5paniGaU,1.1383086936012026,0.45756448808957007,0.8422117764368257,1.579097659837822,2.7217848328986887
5vsr7ZUP,1.6227894585211584,-1.3340471680286399,1.611214816480001,4.507093582361018,-0.5085350038102575
60B4xMWI,1.479813617938036,-1.5832490882344856,1.3482834242849235,4.614666818243142,-0.1491455285807256
